datetime,tempmax,tempmin,temp,humidity,precip,precipcover
2016-01-29,32,25.7,28.7,79.7,0.022,4.17
2016-01-30,33.5,26.7,29.2,75.7,0,0
2016-01-31,33.5,26.7,29.2,74.3,0,0
2016-02-01,33.5,26.6,29.4,71.4,0,0
2016-02-02,31.9,25.6,28.2,77,8.708,12.5
2016-02-03,32.6,25.7,28.9,74.7,0,0
2016-02-04,31.1,26.9,28.6,78.4,1.097,8.33
2016-02-05,31.4,25.9,28.4,82.8,0,0
2016-02-06,32,26.9,28.8,82,1.989,16.67
2016-02-07,28.6,25.1,27,86.3,39.913,25
2016-02-08,29.9,26.6,27.8,75.2,0,0
2016-02-09,29.5,25.9,27.3,77.3,0,0
2016-02-10,29.1,25.9,27.1,80.9,0.317,8.33
2016-02-11,30.6,25.7,27.7,83,0.318,8.33
2016-02-12,32.8,24.1,28,81.8,1.444,4.17
2016-02-13,32.6,25.7,28.9,81.1,0,0
2016-02-14,32.2,26.7,28.7,80.9,6.404,8.33
2016-02-15,32.4,26.6,29,79.4,0.6,4.17
2016-02-16,31.9,26.7,29,74.9,2.3,12.5
2016-02-17,31.9,25.7,28.5,67.9,0,0
2016-02-18,31.6,25.6,28.1,76.3,3.78,8.33
2016-02-19,27.8,24,25.4,93.1,59.527,33.33
2016-02-20,29.7,24.8,26.6,87.8,4.596,20.83
2016-02-21,31.1,24.9,27.8,76.8,0,0
2016-02-22,32.5,25.7,28.5,72.9,0,0
2016-02-23,32.1,25.7,28.3,77.6,0,0
2016-02-24,29.4,24.5,26.4,87.1,63.327,16.67
2016-02-25,31.6,25,28.2,74.3,0,0
2016-02-26,31.9,26,28.5,72.2,0,0
2016-02-27,32.6,25.7,28.7,75,0,0
2016-02-28,32,26.6,28.8,75.7,0,0
2016-02-29,32.6,26.9,29,74.7,0,0
2016-03-01,32.5,26.6,28.9,73.9,0,0
2016-03-02,31.8,26,28.6,74.9,0,0
2016-03-03,32,26.7,28.8,74.8,0,0
2016-03-04,31.6,26.9,28.6,77.9,0.373,8.33
2016-03-05,32.9,26.6,28.9,78.2,0.154,8.33
2016-03-06,33,26.7,29.4,77,0.077,8.33
2016-03-07,32.2,26.9,28.9,79.2,0.132,4.17
2016-03-08,31.9,26.7,28.4,81.4,1.444,8.33
2016-03-09,34.5,26.7,29.7,76.8,0,0
2016-03-10,33.8,26.7,29.3,78.3,3.318,8.33
2016-03-11,34.3,26.7,29.6,75.7,0,0
2016-03-12,32.6,26.7,29.4,73.8,0,0
2016-03-13,33.8,25.7,28.8,79.1,2.264,4.17
2016-03-14,33.6,26.9,29.6,77.3,0.1,4.17
2016-03-15,33.2,26.7,29.4,74.1,0,0
2016-03-16,33.1,25.7,29,71.9,0,0
2016-03-17,34.2,26.5,29.4,71.7,0,0
2016-03-18,33.9,25.9,29.1,72.8,3.559,4.17
2016-03-19,33,26,29.1,73.3,0,0
2016-03-20,32.7,26.9,29.2,77.1,1.055,4.17
2016-03-21,33.9,27,29,80.5,0.174,4.17
2016-03-22,33.6,27,29.1,79,0.868,8.33
2016-03-23,34,25.9,29.4,77.4,0.3,12.5
2016-03-24,33.6,26.9,29.8,74.8,0.026,4.17
2016-03-25,33.9,27,29.2,73.2,4.35,4.17
2016-03-26,33,27.5,29.6,68.5,0,0
2016-03-27,33,27.6,29.8,72.5,0,0
2016-03-28,33.4,26.7,29.8,69.8,0,0
2016-03-29,33,27,29.5,71,0.17,4.17
2016-03-30,33.6,26.7,29.5,70.5,0,0
2016-03-31,33,26.7,29.6,71.2,0,0
2016-04-01,34,26.7,29.7,71.2,0,0
2016-04-02,34.9,26.1,30,71,0,0
2016-04-03,33.7,27.1,29.3,78,6.604,8.33
2016-04-04,33.8,27,29.8,77.4,5.209,8.33
2016-04-05,32.8,27.7,29.5,77.7,0.132,4.17
2016-04-06,34.9,26.7,29.9,72.4,0,0
2016-04-07,34.5,26.5,29.7,70.7,0,0
2016-04-08,34.9,27,30.1,71.7,0,0
2016-04-09,34.2,26,28.6,81.6,6.8,8.33
2016-04-10,35,26.5,29.7,76.8,0,0
2016-04-11,33,27.9,30.1,75.6,0.026,4.17
2016-04-12,34.9,26.8,30.4,75.3,7.814,4.17
2016-04-13,35,27.7,30.6,72,3.164,4.17
2016-04-14,34.4,27.6,30,76.1,7.988,8.33
2016-04-15,31.8,26.8,29.3,78.1,4.341,8.33
2016-04-16,34.7,27.5,29.9,76.9,0.264,4.17
2016-04-17,35.1,27.7,30.5,73.4,0,0
2016-04-18,34.8,27.5,30.8,70.4,0,0
2016-04-19,35.5,27.7,31,71,0.174,4.17
2016-04-20,34.2,27.7,29.9,75.6,0.347,4.17
2016-04-21,35.5,27.7,30.7,69.2,0,0
2016-04-22,34.1,28.2,29.8,76.8,1.582,4.17
2016-04-23,32,28,29.7,76.7,0.395,4.17
2016-04-24,32.2,27.7,29.5,79.1,12.286,12.5
2016-04-25,32.8,26,29.1,78.9,15.782,16.67
2016-04-26,32.5,26.7,29.4,78,6.998,12.5
2016-04-27,33.3,27.3,29.2,80.6,3.736,4.17
2016-04-28,33.3,26.6,29.1,81.2,5.868,8.33
2016-04-29,33.3,26.6,28.8,81.5,1.929,8.33
2016-04-30,33.5,26.7,28.5,80.5,1.845,4.17
2016-05-01,33.6,26.6,29.9,74.5,0,0
2016-05-02,33.8,28,29.6,77,0.079,4.17
2016-05-03,35.3,27.5,30.5,73.1,1.186,4.17
2016-05-04,35.5,28,31.3,70,0,0
2016-05-05,34.6,27.7,30,75.5,0.521,4.17
2016-05-06,34,27.7,30.2,76.7,3.032,4.17
2016-05-07,33.9,27.6,30,77,0,0
2016-05-08,33.6,27.6,30,75.4,0.395,4.17
2016-05-09,33.9,27.6,29.9,75.3,0,0
2016-05-10,34.8,28,30.9,72.8,0.132,4.17
2016-05-11,33.8,26.2,29.4,80.4,7.515,8.33
2016-05-12,33.9,27.6,29.7,79.4,0.264,4.17
2016-05-13,31.7,25.9,29.1,79.7,1.376,8.33
2016-05-14,32,26.3,27.9,86.7,14.724,16.67
2016-05-15,32.7,26.7,28.7,82.7,0.791,4.17
2016-05-16,34,25.2,28.6,81.6,27.019,8.33
2016-05-17,32.8,26.8,29.3,81.5,0.022,4.17
2016-05-18,32.3,26.8,28.7,83.6,48.514,12.5
2016-05-19,32.3,26.5,28.9,83.5,0,0
2016-05-20,33.8,27.7,30.5,75.5,2.083,8.33
2016-05-21,31.9,25.3,29.1,79.3,12.582,4.17
2016-05-22,33.4,25,28.7,81.4,27.373,16.67
2016-05-23,33.6,25,29.2,77.4,1.758,8.33
2016-05-24,32.9,28.1,30.4,74.4,0,0
2016-05-25,33.5,28.5,30.4,76.7,0,0
2016-05-26,32.2,26.1,29.2,75.1,1.867,4.17
2016-05-27,33.2,28.2,30.5,74.7,0,0
2016-05-28,31.9,25.3,29.2,78.5,26.046,8.33
2016-05-29,34,27.5,30.2,73.6,0,0
2016-05-30,32.6,25.1,28.7,79.4,9.377,8.33
2016-05-31,33.5,25.7,29.4,72.6,0,0
2016-06-01,30.6,26.9,28.1,82.4,4.253,12.5
2016-06-02,32.9,25.7,28.4,80.7,0.145,8.33
2016-06-03,32.9,26.6,28.8,78.1,1.055,8.33
2016-06-04,28,25.7,27,83.7,2.778,16.67
2016-06-05,32.8,26,28.9,81,0.079,4.17
2016-06-06,32.9,28,30.1,74.1,0,0
2016-06-07,32.5,28.4,30,74.1,1.714,4.17
2016-06-08,30.9,25.4,28,82.2,3.695,8.33
2016-06-09,32.7,26,28.7,81.9,1.048,12.5
2016-06-10,31.9,26.7,28.9,80.3,0,0
2016-06-11,32.3,26.8,28.4,82.9,14.945,12.5
2016-06-12,32.5,26.7,29.1,76.6,0.464,8.33
2016-06-13,32.8,27,29.5,74.6,6.103,12.5
2016-06-14,31.9,26.5,28.7,80.2,0.026,4.17
2016-06-15,31.2,25.6,28.6,79.3,30.386,8.33
2016-06-16,30.7,26.8,28.7,78.7,5.209,12.5
2016-06-17,29.9,25,26.7,87,16.065,20.83
2016-06-18,30.5,25,27.4,82.8,0.205,4.17
2016-06-19,30.6,25.9,28,76.9,0.132,4.17
2016-06-20,32.9,25.9,29.2,71.2,0.509,4.17
2016-06-21,32.6,27.4,29.3,73.1,0,0
2016-06-22,31.2,25.8,27.4,83.5,1.694,12.5
2016-06-23,32.3,25.9,29.2,77.1,0,0
2016-06-24,29.4,23,27.1,83.2,59.385,20.83
2016-06-25,33.4,26.9,29.5,74.7,0.132,4.17
2016-06-26,31.2,27.6,29.1,77.9,1.354,8.33
2016-06-27,31.2,28,29.4,73.2,0,0
2016-06-28,34.7,26.6,30.4,67.7,0,0
2016-06-29,34.8,27.6,31,67.4,0,0
2016-06-30,33.4,28.5,30.6,72.9,1.845,4.17
2016-07-01,32.9,27,30.1,75.3,0,0
2016-07-02,33.2,28.3,30.4,74.3,0,0
2016-07-03,33.9,28.6,30.5,73,0,0
2016-07-04,34.2,28.5,30.7,71.1,0,0
2016-07-05,34.1,27.7,30.6,70.6,0,0
2016-07-06,32.8,27.6,29.7,73.9,1.147,12.5
2016-07-07,32.6,26.7,29.7,75.2,0.695,4.17
2016-07-08,31.3,25.1,29.1,74.2,6.373,4.17
2016-07-09,33.5,27.5,30.1,69.3,0,0
2016-07-10,33.5,27.6,30,71.8,0,0
2016-07-11,30.6,25.1,28.3,81.8,3.009,16.67
2016-07-12,33.2,27.3,30.1,74.3,0,0
2016-07-13,30.8,25.7,28.3,80.7,1.053,8.33
2016-07-14,29.4,25.8,27.5,83.9,1.459,12.5
2016-07-15,30.6,25.6,27.5,83.5,0.506,12.5
2016-07-16,33.1,25.7,29,75.4,1.762,8.33
2016-07-17,32,25,27.9,79.5,0.507,12.5
2016-07-18,32.5,25.7,27.7,82.9,37.853,12.5
2016-07-19,32.8,24.2,28.4,76.8,6.226,8.33
2016-07-20,30.2,23.7,27.4,83.7,10.935,20.83
2016-07-21,30.9,23.3,27.6,82.5,51.445,20.83
2016-07-22,28,25.1,26.3,88.2,25.188,20.83
2016-07-23,31.8,24.9,27.4,82.7,4.533,12.5
2016-07-24,30.2,25.7,27.4,83,1.354,8.33
2016-07-25,29.6,25.7,27.8,77.8,0.853,8.33
2016-07-26,29.9,23.5,26.6,85.2,1.2,12.5
2016-07-27,32.3,24.8,28.5,77.1,0.026,4.17
2016-07-28,31,26.5,28.4,78.8,0.105,4.17
2016-07-29,33,25.7,29.3,72.4,0,0
2016-07-30,31.3,27.5,29.2,75.3,1.18,8.33
2016-07-31,32.7,25.9,28.1,81.2,3.658,12.5
2016-08-01,31.7,25.7,27.9,79.7,20.945,8.33
2016-08-02,33.7,26.9,29.8,68.6,0,0
2016-08-03,30.9,23,28,76.4,6.477,8.33
2016-08-04,31.5,26.9,29.1,71.9,0,0
2016-08-05,33,27.7,29.9,70.5,0.174,4.17
2016-08-06,32.7,26,28.8,78.1,4.341,4.17
2016-08-07,32.8,25.9,29.6,76.3,0,0
2016-08-08,33.8,27.6,30.2,70.4,0,0
2016-08-09,33.1,27.4,29.8,74.5,0,0
2016-08-10,33.5,27.7,30.5,69.2,0,0
2016-08-11,31.9,27.7,29.7,74.2,3.552,8.33
2016-08-12,32.2,27.7,29.6,72.2,3.084,12.5
2016-08-13,33.2,27.6,30,72.6,0.659,4.17
2016-08-14,32.8,27,29.4,69.7,0.279,4.17
2016-08-15,33.2,27.6,29.9,71.9,0,0
2016-08-16,32.6,27.5,30,70.7,0,0
2016-08-17,32.8,27.8,29.5,76.4,11.405,12.5
2016-08-18,33.3,28,30.4,72.3,0,0
2016-08-19,32.1,23,28.7,77.5,10.002,12.5
2016-08-20,33.1,27.4,30,72,0,0
2016-08-21,30.2,24,28.3,80.7,30.341,8.33
2016-08-22,32.4,27.5,29.6,74,0.174,4.17
2016-08-23,32.8,27.6,29.7,75.3,15.627,4.17
2016-08-24,31.2,24.9,28.3,79.7,11.398,16.67
2016-08-25,33.2,27.5,30,67.3,0,0
2016-08-26,33.3,25.9,29.9,67.1,0.17,4.17
2016-08-27,33.6,28,30.2,69.3,0,0
2016-08-28,32.2,27.4,29.2,73.9,0,0
2016-08-29,32.6,26.7,29.6,76.7,15.356,12.5
2016-08-30,30.1,25.9,27.9,82,10.34,16.67
2016-08-31,32.8,25.7,28.8,78.3,1.687,8.33
2016-09-01,31.5,25.6,27.5,82.2,3.833,8.33
2016-09-02,33.1,25.5,29.1,70.8,0,0
2016-09-03,33.8,25.7,29.8,70,0,0
2016-09-04,32.6,27.5,29.1,76.1,1.736,4.17
2016-09-05,31.9,25.7,28.7,76.1,10.792,8.33
2016-09-06,33.9,26.6,29.6,71,0.868,4.17
2016-09-07,29.2,24.7,27.9,79.8,4.168,8.33
2016-09-08,32.2,27.5,29.7,73.5,0.395,4.17
2016-09-09,32.8,25.6,28.3,78.9,17.018,12.5
2016-09-10,31.2,24,27.6,80.8,2.779,8.33
2016-09-11,32.3,25.7,29,75.1,0.174,4.17
2016-09-12,28.5,25.6,26.6,85.9,4.576,16.67
2016-09-13,32.3,24.7,29.1,76.1,0,0
2016-09-14,29.9,24,26.9,84.6,29.518,12.5
2016-09-15,33.1,25.5,29.3,76,0,0
2016-09-16,33.5,23.7,28.9,72,13.197,12.5
2016-09-17,32.8,26,29.5,70.2,0,0
2016-09-18,33.8,23.6,29,74.9,6.077,4.17
2016-09-19,31.9,25.9,29,76.3,13.917,8.33
2016-09-20,32.1,25,28.8,71.6,0,0
2016-09-21,33.9,24.9,28.6,73.5,18.261,12.5
2016-09-22,32.9,25.7,28.9,75.3,0,0
2016-09-23,33.4,24.9,29.1,68.9,0,0
2016-09-24,32.9,25.7,29.3,71.1,0,0
2016-09-25,32.6,25.7,29.1,73.3,0.053,4.17
2016-09-26,34.2,25.9,29.2,70.6,0,0
2016-09-27,31.2,25.7,28.8,73.4,0,0
2016-09-28,34.9,26.9,30.4,67.5,0,0
2016-09-29,34.9,25.9,30.1,61.8,0.3,4.17
2016-09-30,35.4,26.2,29,73.8,6.424,8.33
2016-10-01,31.1,24.9,28.3,73.3,0.132,4.17
2016-10-02,34.3,26.7,30.6,66.4,0,0
2016-10-03,31.9,24.8,28.4,75.2,65.166,8.33
2016-10-04,33.4,26.8,29.1,73.2,1.186,4.17
2016-10-05,32.6,25.7,29.1,73.2,0,0
2016-10-06,31.2,25.7,28.4,75.8,0.347,4.17
2016-10-07,27.9,23.9,26.1,88.4,21.668,20.83
2016-10-08,33.2,24.9,28.8,69.5,0.949,4.17
2016-10-09,33.6,25.7,29.1,67.3,0.026,4.17
2016-10-10,34.6,26.7,30.2,65.2,0,0
2016-10-11,34.9,26.9,30.8,64.7,0,0
2016-10-12,34.4,27.6,30.1,68.2,0.569,8.33
2016-10-13,31.9,28.3,29.8,71,0,0
2016-10-14,32.9,25.6,29.3,71.2,1.147,12.5
2016-10-15,34,26,30.3,66.8,0.022,4.17
2016-10-16,32.6,25.8,29.2,72.9,6.467,8.33
2016-10-17,32.2,27.7,29.7,68.2,0.339,4.17
2016-10-18,33.2,26,29.9,72.4,0.264,4.17
2016-10-19,31,23.6,28.1,76.2,20.233,12.5
2016-10-20,33.5,25.9,29.6,72,0,0
2016-10-21,33.3,27.6,29.6,72.1,0.974,12.5
2016-10-22,31.4,25.9,28.8,74.9,3.473,4.17
2016-10-23,32.5,26.8,28.8,77.1,0.695,12.5
2016-10-24,30.9,25.4,27.4,85.7,6.167,8.33
2016-10-25,31.9,23.6,27.3,84.1,19.591,8.33
2016-10-26,32.7,24.6,28,78.7,3.83,4.17
2016-10-27,30.9,24.1,26.3,84.9,14.674,20.83
2016-10-28,31.9,24.9,27.2,82,6.591,4.17
2016-10-29,30.9,25.5,27.4,83.8,5.182,12.5
2016-10-30,30.3,23.9,27.5,80.7,5.301,4.17
2016-10-31,33.4,25.7,29.3,73.7,0,0
2016-11-01,29.9,24,27.4,83.7,30.214,20.83
2016-11-02,31.4,23.7,27.4,81.4,0.868,4.17
2016-11-03,32.4,25.6,28,79.6,16.974,12.5
2016-11-04,32.2,25.9,28.5,76.3,0.64,12.5
2016-11-05,28.9,25.9,27.2,85,3.474,16.67
2016-11-06,32.9,26,29.1,73.8,0,0
2016-11-07,29.2,25.9,27.4,87.3,1.569,12.5
2016-11-08,34.1,24.9,29.3,73.6,0,0
2016-11-09,31.6,24.9,28.3,79.5,55.737,16.67
2016-11-10,32.7,25.9,28.1,80.5,15.565,8.33
2016-11-11,31.5,24.9,27.2,84.2,7.826,25
2016-11-12,31.9,25.5,27.7,80.7,6.946,8.33
2016-11-13,30.9,25.7,28.1,80.1,2.505,4.17
2016-11-14,27.5,23.9,25.8,90.6,59.979,12.5
2016-11-15,31.9,24.4,27.8,81,0.026,4.17
2016-11-16,29.6,23.3,27,83.3,28.206,8.33
2016-11-17,32.2,25.9,27.6,81.6,25.178,8.33
2016-11-18,32.8,25,27.9,82.2,6.141,4.17
2016-11-19,31.9,25.6,28.1,83.8,1.354,12.5
2016-11-20,31.1,26.6,28.2,82.8,1.762,8.33
2016-11-21,32.9,25.9,29,77.1,0,0
2016-11-22,29.9,26.5,28.1,80.6,0.868,4.17
2016-11-23,31.2,25,28.3,76.9,0.868,4.17
2016-11-24,33.1,26.5,28.4,75.2,3.164,4.17
2016-11-25,32.5,24.9,28,79,2.916,8.33
2016-11-26,31.9,25.9,27.6,87.4,5.022,16.67
2016-11-27,30.5,25.1,27.8,82.2,0,0
2016-11-28,30.6,25.9,28.2,75.4,0,0
2016-11-29,28.6,25.6,27,78,0.694,8.33
2016-11-30,32.8,24.9,28.5,69.5,0,0
2016-12-01,27,25,26.1,87.6,16.122,25
2016-12-02,32.6,24.6,28.1,77.2,0.912,8.33
2016-12-03,30.8,25,27.9,81.6,0.869,8.33
2016-12-04,34.1,26.5,29.3,74.3,16.495,4.17
2016-12-05,34.8,26.7,29.6,75.3,0.695,4.17
2016-12-06,33.3,25.7,28.4,82,21.427,12.5
2016-12-07,33.5,26.8,28.7,81.2,28.914,4.17
2016-12-08,32.9,26,29.2,75.3,0,0
2016-12-09,31.5,25,27.4,81.2,21.845,8.33
2016-12-10,30.9,25.5,28.1,77.2,1.563,8.33
2016-12-11,30,23.7,26.9,79.8,8.157,16.67
2016-12-12,32.9,25.7,28.7,68.1,0.066,4.17
2016-12-13,33.9,25.9,29,70,1.582,4.17
2016-12-14,33.9,25.7,28.9,69.6,0.166,4.17
2016-12-15,33.2,25.7,29.3,68.7,0,0
2016-12-16,32,26.5,28.7,74.9,1.736,4.17
2016-12-17,31.5,25.6,27.3,84.2,26.046,12.5
2016-12-18,31.9,24,27.3,80.1,1.736,4.17
2016-12-19,32.8,25.9,28.7,72.6,5.209,8.33
2016-12-20,33,25,28.7,69.4,0.289,8.33
2016-12-21,33.3,26.5,29.1,66.4,2.605,4.17
2016-12-22,32.5,24.6,27.1,82.2,11.473,8.33
2016-12-23,30.9,24.7,27.5,83.1,18.023,8.33
2016-12-24,32.5,24.8,26.9,85.4,70.156,16.67
2016-12-25,33.4,25,27.2,83.5,8.774,16.67
2016-12-26,30.9,24,27.1,80.3,0.017,4.17
2016-12-27,30.5,25,26.8,78.8,1.444,12.5
2016-12-28,28.6,23.9,25.9,82.9,4.251,20.83
2016-12-29,30.9,25.7,28,70.8,0,0
2016-12-30,32.6,25.7,27.5,78.2,1.042,8.33
2016-12-31,29.9,24.8,27.2,81,0,0
2017-01-01,31.2,25.7,27.8,82.5,0.695,4.17
2017-01-02,30.9,25.7,27,87.6,8.964,4.17
2017-01-03,29.9,24.9,26.9,85.8,0.613,12.5
2017-01-04,30.9,24.9,27.3,81.1,2.605,4.17
2017-01-05,32.7,25,28.4,73.5,0.521,4.17
2017-01-06,33.6,25.9,29.2,76.4,0,0
2017-01-07,34.8,26.5,29.9,72.9,0,0
2017-01-08,34.7,26.9,30.1,72.8,0.849,8.33
2017-01-09,33.5,26.7,29.1,78.2,0,0
2017-01-10,32.5,26.7,28.5,81.6,2.779,8.33
2017-01-11,32.5,23,27.3,84.3,23.094,8.33
2017-01-12,32.8,25.6,28.7,75.7,0,0
2017-01-13,31.8,25.9,27.9,81.6,0.105,4.17
2017-01-14,31.9,24.9,28.3,77.9,0.347,4.17
2017-01-15,33.8,25.9,28.5,78,9.55,4.17
2017-01-16,32.7,25,28.1,74.8,2.868,4.17
2017-01-17,32.5,25,28,77.5,0,0
2017-01-18,32.9,24.5,26.9,82.8,6.406,8.33
2017-01-19,32.7,24.8,27,84.4,14.76,8.33
2017-01-20,30.2,24.3,26.8,84,4.394,8.33
2017-01-21,31.4,25.2,27.1,84.6,5.569,12.5
2017-01-22,29.9,24.8,26.9,84.1,28.443,20.83
2017-01-23,28,24.1,25.5,92.7,59.801,33.33
2017-01-24,25,23.9,24.3,94.3,20.152,29.17
2017-01-25,29.6,23,26.3,81.3,0,0
2017-01-26,31.5,24.6,27.6,81.2,1.389,8.33
2017-01-27,30.8,25.9,27.8,79.9,0,0
2017-01-28,29.9,25,26.5,80.8,1.042,8.33
2017-01-29,28.9,24.9,26.8,81.1,0.521,4.17
2017-01-30,29.2,24.9,26.3,86.1,3.887,8.33
2017-01-31,30.6,24.9,27.2,80,0,0
2017-02-01,31.6,24.9,27.6,76.6,0,0
2017-02-02,30.9,25,27.5,77.4,1.042,8.33
2017-02-03,33.1,25.7,27.9,80.1,21.806,8.33
2017-02-04,32.7,25,27.1,85.1,13.022,8.33
2017-02-05,32.9,25,27.5,82.8,21.208,8.33
2017-02-06,33.4,25,27.9,80.2,4.473,8.33
2017-02-07,31,24.6,26.6,85.8,26.8,8.33
2017-02-08,31.7,24.7,26.9,83.9,4.174,12.5
2017-02-09,31.5,25,27.9,72.9,0,0
2017-02-10,31.9,24.9,27.9,73.8,0,0
2017-02-11,30.9,25.9,27.7,74.2,0,0
2017-02-12,29.9,25.6,26.6,80.9,4.985,16.67
2017-02-13,29,24.7,26.9,82.2,2.482,16.67
2017-02-14,29.5,24.7,26.9,78.9,0.174,4.17
2017-02-15,29.6,23,25.9,83.6,15.412,29.17
2017-02-16,29.9,24.9,27,77.6,0.695,4.17
2017-02-17,31.5,24.9,27.5,76.2,0,0
2017-02-18,30.8,25.1,27.4,80.4,0,0
2017-02-19,31.6,25.9,28.1,78,0,0
2017-02-20,32.2,24.9,28.1,78.9,0,0
2017-02-21,31.9,25.6,27.8,80.8,0,0
2017-02-22,31.9,25.6,28.2,78.3,0,0
2017-02-23,32.2,25.7,27.3,82.6,12.304,8.33
2017-02-24,28,24,25.5,91.8,29.444,12.5
2017-02-25,31.8,23.8,27.1,82.3,0.022,4.17
2017-02-26,30.9,25.9,27.9,80.1,0,0
2017-02-27,31.2,25.6,27.9,78.9,0,0
2017-02-28,30.5,25.9,27.4,82,7.825,20.83
2017-03-01,27.9,23.1,25.6,88.9,23.432,25
2017-03-02,30.8,24.7,27.3,81.2,0.288,4.17
2017-03-03,29.5,24,26.9,83.6,11.291,16.67
2017-03-04,28,24,25.9,90.5,16.421,25
2017-03-05,30.9,24.9,27.5,80.9,0,0
2017-03-06,32.2,24.9,27.3,81.8,0.158,8.33
2017-03-07,31.6,24.9,27.6,79.7,0.395,4.17
2017-03-08,31.9,24.9,27.8,77.1,0.328,4.17
2017-03-09,32.2,24.7,27.7,74.9,0,0
2017-03-10,30.9,24.7,27.5,77.5,0,0
2017-03-11,33,24.9,28.2,76.8,2.241,4.17
2017-03-12,30.9,25.1,27.2,80.2,1.845,4.17
2017-03-13,32.1,25.7,28.2,80.8,1.845,4.17
2017-03-14,30.9,25.7,27.5,81.2,0.048,8.33
2017-03-15,33.8,25.8,29.4,71.6,0,0
2017-03-16,33.9,25.9,29.2,75.6,3.164,4.17
2017-03-17,32.2,25.7,27.6,82.6,2.241,4.17
2017-03-18,33.5,25.7,28.8,76.4,0,0
2017-03-19,32.8,25.7,28.9,76.1,0.105,4.17
2017-03-20,29.9,24.9,27.2,83.1,20.021,16.67
2017-03-21,32.6,25.7,28.4,75.5,0.026,4.17
2017-03-22,32.5,25.6,28,79.3,3.575,12.5
2017-03-23,33.4,26,29.2,76.3,0,0
2017-03-24,31.9,26.7,28.9,75.3,0,0
2017-03-25,32.8,26.2,28.3,80,0.527,4.17
2017-03-26,33.6,26.5,29.5,75.8,0.022,4.17
2017-03-27,32.6,26.7,29.3,75.9,4.341,4.17
2017-03-28,28.6,25,27,85.8,26.656,16.67
2017-03-29,30.5,24.9,27.4,82.9,2.527,8.33
2017-03-30,31.4,24,26.2,87.9,18.91,12.5
2017-03-31,32.1,24.8,27.3,84.3,8.987,8.33
2017-04-01,32.4,25,27,87,7.437,12.5
2017-04-02,33,24.9,28.1,80.3,2.71,4.17
2017-04-03,30.9,25.4,27.9,81.1,1.743,12.5
2017-04-04,33.9,25.3,29.3,73.7,1.736,4.17
2017-04-05,32.9,25.9,29.3,72.3,0,0
2017-04-06,33.6,26.9,29.4,74.9,0.573,8.33
2017-04-07,34.7,23.1,28.6,77,33.346,12.5
2017-04-08,28.9,25.9,27.2,84.3,3.06,12.5
2017-04-09,32.9,24.9,28.1,82.2,6.369,12.5
2017-04-10,31.1,25.7,28.1,83.7,0,0
2017-04-11,33.4,26.7,29.1,78.2,10.029,12.5
2017-04-12,31.5,24.7,28.1,82.3,18.065,12.5
2017-04-13,29.8,25.2,27.5,84.1,5.398,12.5
2017-04-14,31.6,24.9,27.8,83.7,2.122,12.5
2017-04-15,32.9,25.7,28.6,76.1,0.395,4.17
2017-04-16,33.4,25.7,28.8,77.9,0.026,4.17
2017-04-17,34,26.9,29.5,75.6,0,0
2017-04-18,34,24.6,28,83.3,15.189,12.5
2017-04-19,32.7,24.5,28.3,78.2,0.132,4.17
2017-04-20,33,25.9,28.3,81.9,0,0
2017-04-21,32.9,24.6,28.4,80,15.827,8.33
2017-04-22,31.5,26,28.7,78.9,0.347,4.17
2017-04-23,31.6,25.9,28.7,81.2,11.084,8.33
2017-04-24,32.2,24.9,27.9,86,27.649,12.5
2017-04-25,31.9,24.9,27.1,89.1,11.359,12.5
2017-04-26,30.8,25.6,27.5,85.8,2.659,8.33
2017-04-27,33.3,25.9,28.3,81.4,0.196,8.33
2017-04-28,32.8,23.5,27.9,80.6,34.218,12.5
2017-04-29,30.1,25.9,28.1,82.8,0,0
2017-04-30,34.5,25.7,29.1,78.1,0,0
2017-05-01,32.2,26.7,29.3,77.1,0,0
2017-05-02,30.3,26.5,28.5,81,0.791,4.17
2017-05-03,32.5,27.1,29.6,76,0,0
2017-05-04,32.5,27.7,29.3,77.7,3.714,8.33
2017-05-05,31.9,25.7,29,79,7.209,8.33
2017-05-06,31.9,26.7,28.9,78.1,6.971,12.5
2017-05-07,31.8,25.9,28.5,80.9,10.471,8.33
2017-05-08,33,25.7,29.2,75,0,0
2017-05-09,33.4,27.6,30,76,0.527,4.17
2017-05-10,29.8,26.6,28,85.7,16.627,12.5
2017-05-11,31.8,25,28.6,77.9,0,0
2017-05-12,32.1,26.7,28.8,79.1,0.826,12.5
2017-05-13,31.3,26.9,29,81.5,0.026,4.17
2017-05-14,32.1,26.9,29.4,79.4,0.053,4.17
2017-05-15,31.8,27,28.6,84.2,4.95,16.67
2017-05-16,32.2,26.7,29.2,79.1,3.3,8.33
2017-05-17,33.9,27.5,30.3,74.7,0.026,4.17
2017-05-18,32.2,27.1,29.5,80.4,5.582,12.5
2017-05-19,32.2,27.7,29.7,77.6,0.132,4.17
2017-05-20,32.9,27.7,30.1,75.7,0.079,4.17
2017-05-21,32.4,25.9,28.6,82.3,28.318,8.33
2017-05-22,32.1,24.3,28.5,83.4,8.855,12.5
2017-05-23,33.2,27.7,30.2,75.4,0.185,8.33
2017-05-24,29.8,24.6,27.1,88.7,10.389,16.67
2017-05-25,31.9,25.4,28.4,83.4,0,0
2017-05-26,31.7,25,27.7,88,22.759,12.5
